"city","lat","lon","Year","Month","T2M_Mean","PRCP_Total_mm"
"Siirt",37.9326,41.9403,2003,8,NA,0.93
"Siirt",37.9326,41.9403,2003,8,30.14,NA
"Siirt",37.9326,41.9403,2003,9,NA,4.2
"Siirt",37.9326,41.9403,2003,9,23.5,NA
"Siirt",37.9326,41.9403,2003,10,NA,42.16
"Siirt",37.9326,41.9403,2003,10,18.03,NA
"Siirt",37.9326,41.9403,2003,11,NA,69.6
"Siirt",37.9326,41.9403,2003,11,8.45,NA
"Siirt",37.9326,41.9403,2003,12,NA,97.65
"Siirt",37.9326,41.9403,2003,12,2.51,NA
"Siirt",37.9326,41.9403,2004,1,NA,115.32
"Siirt",37.9326,41.9403,2004,1,1.45,NA
"Siirt",37.9326,41.9403,2004,2,NA,102.95
"Siirt",37.9326,41.9403,2004,2,1.16,NA
"Siirt",37.9326,41.9403,2004,3,NA,31
"Siirt",37.9326,41.9403,2004,3,9.07,NA
"Siirt",37.9326,41.9403,2004,4,NA,85.8
"Siirt",37.9326,41.9403,2004,4,11.8,NA
"Siirt",37.9326,41.9403,2004,5,NA,90.83
"Siirt",37.9326,41.9403,2004,5,17.1,NA
"Siirt",37.9326,41.9403,2004,6,NA,2.4
"Siirt",37.9326,41.9403,2004,6,24.74,NA
"Siirt",37.9326,41.9403,2004,7,NA,0.31
"Siirt",37.9326,41.9403,2004,7,29.18,NA
"Siirt",37.9326,41.9403,2004,8,NA,0
"Siirt",37.9326,41.9403,2004,8,29.24,NA
"Siirt",37.9326,41.9403,2004,9,NA,0
"Siirt",37.9326,41.9403,2004,9,25.06,NA
"Siirt",37.9326,41.9403,2004,10,NA,22.01
"Siirt",37.9326,41.9403,2004,10,18.24,NA
"Siirt",37.9326,41.9403,2004,11,NA,186
"Siirt",37.9326,41.9403,2004,11,7,NA
"Siirt",37.9326,41.9403,2004,12,NA,20.15
"Siirt",37.9326,41.9403,2004,12,-0.47,NA
"Siirt",37.9326,41.9403,2005,1,NA,91.76
"Siirt",37.9326,41.9403,2005,1,0.32,NA
"Siirt",37.9326,41.9403,2005,2,NA,74.48
"Siirt",37.9326,41.9403,2005,2,1.64,NA
"Siirt",37.9326,41.9403,2005,3,NA,100.75
"Siirt",37.9326,41.9403,2005,3,5.87,NA
"Siirt",37.9326,41.9403,2005,4,NA,47.4
"Siirt",37.9326,41.9403,2005,4,13.23,NA
"Siirt",37.9326,41.9403,2005,5,NA,30.07
"Siirt",37.9326,41.9403,2005,5,18.68,NA
"Siirt",37.9326,41.9403,2005,6,NA,23.1
"Siirt",37.9326,41.9403,2005,6,24.13,NA
"Siirt",37.9326,41.9403,2005,7,NA,0.31
"Siirt",37.9326,41.9403,2005,7,31.04,NA
"Siirt",37.9326,41.9403,2005,8,NA,5.89
"Siirt",37.9326,41.9403,2005,8,30.05,NA
"Siirt",37.9326,41.9403,2005,9,NA,3.6
"Siirt",37.9326,41.9403,2005,9,23.79,NA
"Siirt",37.9326,41.9403,2005,10,NA,31
"Siirt",37.9326,41.9403,2005,10,15.98,NA
"Siirt",37.9326,41.9403,2005,11,NA,46.8
"Siirt",37.9326,41.9403,2005,11,8.74,NA
"Siirt",37.9326,41.9403,2005,12,NA,93.62
"Siirt",37.9326,41.9403,2005,12,5.34,NA
"Siirt",37.9326,41.9403,2006,1,NA,122.76
"Siirt",37.9326,41.9403,2006,1,-0.87,NA
"Siirt",37.9326,41.9403,2006,2,NA,111.16
